m13_TCELLS	m13_BCELLS	m13_NKCELLS	m13_GRANULOCYTES	m13_MONOCYTES	m36_TCELLS	m36_BCELLS	m36_NKCELLS	m36_GRANULOCYTES	m36_MONOCYTES	m43_TCELLS	m43_BCELLS	m43_NKCELLS	m43_GRANULOCYTES	m43_MONOCYTES	m55_TCELLS	m55_BCELLS	m55_NKCELLS	m55_GRANULOCYTES	m55_MONOCYTES
chr9+78036753	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9+93180082	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9+97424485	0	5	1	6	2	1	3	0	22	17	0	0	0	9	9	3	18	8	42	13
chrX-114229802	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chrX-154700302	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chrX-16984873	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
chrX-38901676	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chrX-79650314	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chrX+109568017	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chrX+113792799	0	18	0	1	1	0	6	0	3	0	1	1	0	1	0	3	17	0	1	0
chrX+121250197	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chrX+130147743	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chrX+136033071	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chrX+154705256	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chrX+38305336	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chrX+45449801	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chrX+77744846	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chrX+77954928	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chrY-14319113	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chrY+21329151	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chrY+21558470	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-100041671	0	0	1	1	0	0	0	0	3	0	0	0	0	0	0	1	0	0	5	0
chr1-10298263	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-11172371	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-12158678	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-13705797	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-146329179	0	0	12	0	2	0	0	2	0	0	0	0	3	0	0	0	1	16	0	0
chr1-148468022	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
chr1-153122012	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-153979881	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0
chr1-155160891	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-155259839	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-155274112	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-155985172	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-161515723	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-161597380	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-173164322	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-182838797	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-184600397	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-198899831	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr1-207928242	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-20901835	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-21064675	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-210964362	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-21132733	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr1-211878151	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-222515759	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-245015730	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-246047610	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-25474578	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-28020302	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
chr1-28428942	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
chr1-28439329	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-28579360	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-29017498	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr1-34992661	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-35479271	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-35546162	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr1-35849668	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-36266660	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-39967921	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-43728390	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
chr1-50561806	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-52399605	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-53918962	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-53919209	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	23	0	0
chr1-55500485	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-61306506	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-62803184	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-64442233	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-77167671	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-8565088	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr1-8683724	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-88813453	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-93533877	0	0	13	0	0	0	0	5	0	0	0	0	5	0	0	0	1	189	0	1
chr1+10620547	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+108800949	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+120905054	0	0	5	0	1	0	0	1	0	0	0	0	3	0	0	0	0	1	0	0
chr1+145941388	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+147563733	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	1	3	0	0	0
chr1+148605282	0	0	1	3	5	0	0	0	3	3	0	0	0	1	0	1	4	0	2	2
chr1+1492901	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+149599124	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
chr1+150140862	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+150551914	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+151639565	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+151962354	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+153736601	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+153859174	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+154156638	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+154721455	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+155443377	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+155499449	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+155526580	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr1+155673081	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+157398323	0	0	1	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0
chr1+161247257	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+16628305	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+174925631	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0
chr1+187446270	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+191834889	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr1+192197156	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+202512231	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+205199531	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+205724864	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+206693648	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr1+207353639	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0
chr1+207723191	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+20947975	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+219592372	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+222853534	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+227240075	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+228824680	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+234713761	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+243839226	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+24794797	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+25453097	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0
chr1+28056113	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+28343713	0	0	120	0	0	0	0	6	0	0	0	0	1	0	0	0	0	36	0	0
chr1+28343734	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+28343752	0	0	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
chr1+28343772	0	0	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
chr1+28343778	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+28343834	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+28343865	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+28343920	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
chr1+28344031	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+28416812	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr1+35387383	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+35402940	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+36416492	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+39199988	0	0	28	0	0	0	0	10	0	0	0	0	4	0	0	0	0	4	0	0
chr1+43192849	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
chr1+45366670	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	23	0	0
chr1+61105296	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+69612359	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+8689840	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10-102278055	0	0	1	0	1	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0
chr10-11596949	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10-12489031	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10-15171778	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr10-183422	0	0	1	0	1	0	0	0	7	3	0	0	0	1	1	0	1	0	9	1
chr10-18460041	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10-24702043	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10-28265506	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10-42634362	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10-44533176	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10-61397105	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10-69086833	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10-86472545	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10-88467088	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0
chr10-89737912	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	0
chr10-91843481	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10-92165293	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10-9799811	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10+104004987	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10+109970620	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10+110580803	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10+114276569	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10+114843309	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10+119767415	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10+124519951	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10+126549957	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10+131888895	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10+32165593	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10+45644733	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10+45645018	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10+45645044	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10+52561067	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10+61182963	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10+67961318	0	0	1	3	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr10+68678045	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10+70823811	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10+73467857	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
chr10+74189258	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10+8797332	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10+97335902	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-105560514	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-108480094	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-111321117	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-118261032	0	0	4	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0
chr11-11838826	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-118449277	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-119223976	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-122284774	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr11-123093497	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-123616277	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-128404652	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-130292481	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-134214381	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-17317254	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-30725042	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-43519785	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-46136586	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-57770352	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-61469045	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-62641548	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-63703568	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-63703583	0	0	48	0	0	0	0	4	0	0	0	0	4	0	0	0	0	31	0	0
chr11-63734507	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-64755692	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-64866824	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-65124344	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-65163720	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-65426441	0	0	9	0	0	0	0	5	0	0	0	0	3	0	0	0	0	17	0	0
chr11-65437788	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-65465950	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-65490799	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
chr11-65831538	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-65864684	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-65922720	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-66084908	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-66096777	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-66098743	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
chr11-66145076	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-66260107	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-67199946	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-67429515	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-68507770	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-69025941	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-72900787	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-73804283	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
chr11+115371638	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11+118255940	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr11+119046470	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
chr11+120540380	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11+125617437	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11+27473982	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11+339507	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11+44045320	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11+46972100	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr11+62620734	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11+63656142	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr11+64798968	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
chr11+6501562	0	0	1	2	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
chr11+65118676	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr11+65178232	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11+65199042	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11+65259802	0	0	1	0	0	7	0	0	0	0	1	0	0	0	0	5	0	0	0	0
chr11+65385654	0	0	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0
chr11+65385699	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11+65437831	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11+65841860	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11+66086529	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11+66097391	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11+66673010	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr11+68192928	0	0	36	0	0	0	0	3	0	0	0	0	2	0	0	0	0	9	0	0
chr11+72032234	0	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11+73041624	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11+74247886	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11+86929537	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-10087781	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-106306401	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-110213920	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-114755195	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-116163003	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-119440325	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-121735213	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
chr12-126236061	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-1739701	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
chr12-31756532	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-38694936	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-38694947	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-45805751	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-46590979	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
chr12-47223988	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-47499639	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-48155586	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-49150824	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-49190547	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
chr12-49897861	0	0	8	0	2	1	4	1	0	0	0	1	0	0	0	2	9	0	0	0
chr12-50014526	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-50014540	0	0	45	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0
chr12-50014558	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-51146831	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
chr12-53248054	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr12-53281129	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-55756518	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-55756557	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-56471338	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
chr12-56698880	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr12-56737052	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-56744069	0	0	30	0	0	0	0	1	0	0	0	0	3	0	0	0	0	7	1	0
chr12-57428101	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-57480847	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-57711891	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
chr12-69762775	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
