m13_TCELLS	m13_BCELLS	m13_NKCELLS	m13_GRANULOCYTES	m13_MONOCYTES	m36_TCELLS	m36_BCELLS	m36_NKCELLS	m36_GRANULOCYTES	m36_MONOCYTES	m43_TCELLS	m43_BCELLS	m43_NKCELLS	m43_GRANULOCYTES	m43_MONOCYTES	m55_TCELLS	m55_BCELLS	m55_NKCELLS	m55_GRANULOCYTES	m55_MONOCYTES
chr12-50192562	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-50442113	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0
chr12-51319304	0	656	0	0	0	1105	0	0	0	0	0	2708	0	0	0	0	161	0	0	0
chr12-51477952	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-54273699	0	72	0	106	1065	1723	40	0	0	10	0	0	0	0	0	41	463	0	7	0
chr12-55756565	0	1910	2197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-56124949	0	8221	0	775	1694	5057	2329	2823	6029	0	4768	6888	0	7563	0	2989	3365	0	2	2
chr12-56136424	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-56149390	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-56149414	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-58748101	0	2	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
chr12-62392376	0	4841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-62924287	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-6320483	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-6386672	0	2761	0	1615	1860	4237	369	0	2204	2995	3931	0	0	0	0	3833	401	0	582	0
chr12-6390908	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-6680628	0	181	0	15	42	0	0	0	0	0	0	0	0	0	0	0	921	0	0	0
chr12-6802126	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1118	0	0	0
chr12-6862240	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-7003418	0	58	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-77827032	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-92937914	0	3553	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0
chr12-94857422	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-9729303	0	10025	0	0	0	3015	0	0	1095	0	0	5692	0	18	0	454	923	84	1300	4883
chr12-97706351	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+110197749	0	1	921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+110461694	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0
chr12+112279442	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
chr12+112345830	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+118343055	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+12214051	0	12	0	0	0	0	2798	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+15926872	0	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+27573278	0	7121	661	0	44	1802	27	0	0	0	3784	4	0	0	0	46	0	0	0	0
chr12+27573319	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+31610133	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
chr12+40572240	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+4301447	0	7	0	0	76	0	0	0	2263	9	0	783	0	0	0	0	0	0	2057	314
chr12+4543909	0	3880	1509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr12+49468303	0	1333	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+49468347	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+49496274	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+50012829	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+50645185	0	953	819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+50686288	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+50801706	0	1	110	3	7490	4662	6492	0	8079	0	0	7459	0	0	0	616	1097	0	1677	8
chr12+51313370	0	284	0	0	0	87	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr12+53413036	0	6289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	547	0	0	0
chr12+54271872	0	1945	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0
chr12+55002139	0	7	0	11	0	0	0	0	0	861	0	0	0	0	0	0	336	0	0	0
chr12+56103327	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	7	32	0	0	0
chr12+56536122	0	727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+56556612	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+56583418	0	1874	0	0	0	1290	85	0	1258	0	645	1	0	0	13	369	745	0	2136	2153
chr12+57419628	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+62563548	0	2175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+64502865	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0
chr12+65373976	0	449	0	0	0	0	0	0	0	0	0	0	0	0	0	1	150	0	0	0
chr12+6808533	0	8	2	6	0	125	0	0	0	0	8213	0	0	0	0	524	1	0	0	0
chr12+8694805	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+93509109	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0
chr12+95250505	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13-110720810	0	2094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13-19925102	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13-29963406	0	46	0	0	0	0	0	0	0	0	146	0	0	0	0	352	2	0	0	0
chr13-41354700	0	1740	210	0	0	27	28	0	835	0	12	5438	0	0	0	156	814	0	288	0
chr13-45188994	0	2763	8	3	2392	2162	1859	0	1588	0	3139	7617	0	0	0	728	412	0	0	0
chr13-49722864	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13-70853987	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13-95639406	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13+26241532	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13+28182639	0	7687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1037	0	0	0
chr13+35879022	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13+42208122	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14-103032862	0	24	0	0	0	742	2875	0	1114	0	0	0	0	0	0	46	308	191	28	1637
chr14-105820354	0	3375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14-105996294	0	761	0	0	1	1366	199	0	0	0	0	0	0	0	0	438	464	0	0	0
chr14-21937122	0	1618	0	0	269	0	4760	0	0	766	0	0	0	0	0	258	280	0	0	0
chr14-24375502	0	1932	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0
chr14-25165341	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14-52432252	0	3	0	71	40	1704	1384	0	0	0	0	0	0	0	0	101	0	0	0	0
chr14-56764236	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14-63845197	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14-68190371	0	297	2	0	5781	243	1197	0	12611	15542	3566	3286	0	5967	17426	1036	5487	176	23587	48390
chr14+100218992	0	3534	0	28	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0
chr14+100943935	0	3782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14+102613661	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14+103482204	0	1241	0	110	2485	0	0	0	3280	7	0	0	0	0	0	0	0	0	3273	0
chr14+103482231	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14+103482442	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14+105824011	0	1	0	0	0	0	4167	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14+105869485	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14+35219281	0	3296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14+47039471	0	14	2761	6538	7836	0	1778	0	11075	9236	0	36	0	15119	0	710	1458	4	4475	6059
chr14+68270430	0	2298	11	0	0	20	2216	3977	0	0	17	0	0	0	0	134	357	846	0	0
chr14+75092225	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14+75345582	0	2185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14+77357448	0	3360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14+88876875	0	5145	2733	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0
chr14+97624686	0	27186	1173	8071	4643	7729	18581	0	6559	9676	6496	37754	0	1754	1596	1475	8235	95	3102	114
chr15-37621389	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-48733017	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-57042455	0	1595	0	0	0	0	132	0	0	3649	0	0	0	0	0	0	224	0	0	0
chr15-59215802	0	3900	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr15-59566650	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-62030903	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-63131799	0	2738	0	185	1059	0	0	0	0	72	0	0	0	0	0	0	652	0	0	0
chr15-75634906	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-77348081	0	4	21566	0	0	0	0	0	0	0	0	0	0	0	0	102	0	1921	0	0
chr15-80842557	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-85303538	0	3020	0	0	0	854	0	0	0	0	0	0	0	0	0	0	605	0	0	0
chr15-85549236	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+32554905	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+34144289	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+40721739	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
chr15+40839892	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+41371961	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+42995701	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+43157052	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+43402201	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+45255837	0	10	0	2855	1	570	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+60311710	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
chr15+61935618	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+61941919	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+61992368	0	2544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+63699351	0	7411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0
chr15+63784279	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+66987950	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+77177163	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+77219745	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+77317465	0	3501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+77317473	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+90439718	0	8	0	0	0	0	46	0	0	0	0	0	0	0	0	28	0	0	0	0
chr15+90767450	0	2825	0	1612	0	1253	6088	0	31	11739	10346	8668	0	0	0	642	6189	0	2553	0
chr15+90777679	0	3347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-1297656	0	18	39	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0
chr16-14883451	0	26	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-14997705	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-16282095	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-1648356	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-1648504	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-1648531	0	2799	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	1803	0
chr16-17196013	0	10	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-18870857	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-18910859	0	453	0	0	0	0	1	0	18	0	0	0	0	0	0	2	0	0	0	0
chr16-20804953	0	54	0	0	0	0	16	0	0	0	0	0	0	0	0	0	368	0	0	0
chr16-2191465	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414	0	0	0
chr16-22462342	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-23393508	0	514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-242538	0	11	0	0	0	0	2912	0	0	41	3287	0	0	0	0	0	169	0	0	0
chr16-2869021	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-29427627	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-29768982	0	822	0	1062	70	7	0	0	2462	0	0	0	0	0	520	22	642	5	7948	0
chr16-30069939	0	1219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-30644062	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-30861704	0	3299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-3615961	0	164	0	0	6720	0	0	0	3603	44	0	0	0	0	0	0	0	0	60	0
chr16-38276463	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-56518608	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-56814385	0	526	0	0	41	1143	0	0	0	78	0	0	0	0	0	0	116	0	0	0
chr16-57228427	0	47	274	0	0	0	0	535	0	0	0	0	0	0	0	0	0	0	0	0
chr16-57588743	0	85	1525	0	0	0	0	3587	0	0	0	0	159	0	0	0	21	738	0	0
chr16-66887183	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-67056648	0	9	0	0	0	0	300	0	533	6	0	0	0	0	0	0	0	0	2989	0
chr16-67591200	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-67591477	0	2058	0	0	0	0	0	0	1331	121	0	0	0	0	0	0	21	2	0	16600
chr16-67788445	0	2926	0	2902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-68058151	0	3977	1330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-69673236	0	1063	0	19	6	1750	4376	0	2	699	15	16	0	30558	232	125	4394	105	6715	0
chr16-72143558	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-78630410	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-85217997	0	6	0	0	0	2	6	0	0	0	0	0	0	0	0	1	3	0	0	0
chr16-87716116	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-87716274	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-88760576	0	260	0	0	0	4	0	0	0	0	0	0	0	0	0	0	746	0	0	0
chr16-88794422	0	1111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-88828941	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-89481098	0	2617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr16-932663	0	4175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+10221780	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+11230178	0	54	0	0	1	2691	0	0	0	0	0	0	0	0	0	156	435	0	0	0
chr16+11316396	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+11653278	0	171	0	0	0	0	46	0	0	0	0	0	0	0	0	0	57	0	0	0
chr16+11862803	0	1	45	0	0	0	0	0	0	0	0	0	0	0	0	0	278	3	0	0
chr16+1469406	0	2842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+16107492	0	3200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+1716638	0	19	0	1	30	0	41	0	0	0	0	510	0	0	0	0	409	0	8	0
chr16+17293403	0	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	489	0	0	0
chr16+18430041	0	19	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+18512577	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+18845726	0	1286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+18862228	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+2062940	0	2920	0	0	0	452	3114	0	0	0	0	0	0	0	0	337	189	0	0	0
chr16+2067104	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+21818457	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr16+29545475	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+30298369	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+30705187	0	97	0	1	1676	0	0	0	0	0	0	0	0	0	0	0	414	0	0	0
chr16+30882994	0	3978	212	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0
chr16+3394187	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+3843659	0	439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+48375626	0	285	0	0	0	0	0	0	0	0	0	409	0	0	0	0	0	0	0	0
chr16+55587788	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+56688516	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+623953	0	241	0	0	759	51	2563	0	0	3306	0	0	0	0	0	537	417	0	0	0
chr16+67485478	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+67485729	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+67776457	0	128	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+67776467	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+70043051	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+72893976	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-16173754	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-16173761	0	1877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-2164478	0	4124	0	0	3	1792	0	0	0	0	22	0	0	0	0	357	28	137	0	0
chr17-29448506	0	101	0	0	0	0	0	0	5865	0	0	7602	0	0	0	0	0	0	0	0
chr17-2976926	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-30158199	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-30158219	0	3020	0	0	0	0	2671	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-31147035	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-31354130	0	2425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-32338001	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-34052713	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-34869839	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-37506198	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-38305998	0	372	0	0	0	0	105	0	0	0	0	0	0	0	0	6	3	0	0	0
chr17-40242743	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	640	0	0	0
chr17-40596141	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-42002748	0	3151	0	0	0	0	0	0	196	0	0	0	0	0	0	0	338	0	1251	8385
chr17-42355508	0	34588	0	0	0	0	0	0	37	0	0	0	0	0	0	0	117	0	127	921
chr17-42377444	0	3243	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-42739163	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-43089050	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-48357011	0	15236	0	0	0	1225	0	0	0	0	0	20	0	0	0	0	1335	0	0	0
chr17-55099391	0	587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-55466103	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-58470709	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-63565132	0	225	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-64333674	0	217	0	0	0	1736	380	0	0	0	45	0	0	0	0	1029	49	0	0	0
chr17-64572766	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-69061710	0	1791	0	0	0	0	0	814	0	0	0	0	0	0	0	0	400	34	0	0
chr17-69464946	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-7447854	0	562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-75781685	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-75781953	0	1375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	916	0	0	0
chr17-75787326	0	825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-75794619	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-75890599	0	974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-75958711	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-75972703	0	1769	0	0	0	2	1057	0	0	0	1008	0	0	0	0	238	3325	0	0	0
chr17-76053785	0	36	0	5928	2560	0	77	0	11609	6333	0	0	0	5410	0	1	391	123	13708	5570
chr17-76171043	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-77165966	0	3690	0	0	109	0	0	0	119	0	11	0	0	0	0	0	64	0	1	0
chr17-78081655	0	4064	0	0	23	2097	0	0	0	0	2579	0	0	0	0	214	30	0	14	0
chr17-78145487	0	4570	0	0	0	140	0	0	0	0	47	104	0	0	0	2	1889	0	0	0
chr17-78160133	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-7876283	0	3066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	792	740	0
chr17-78774016	0	16	0	0	3323	0	91	0	6938	9420	0	303	0	0	5953	523	1186	0	3101	0
chr17-79762920	0	12	0	0	0	0	2	0	3	0	0	0	0	0	0	4	112	0	0	0
chr17+11818350	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+12207363	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+1608757	0	2515	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
chr17+16454612	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+1771552	0	5245	0	0	0	2999	2718	0	9	5455	3540	0	0	10763	0	94	572	69	4212	0
chr17+1809027	0	3165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+2202056	0	2382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+30017170	0	34898	3040	8235	2246	91	13215	0	0	16	0	381	0	0	0	323	7245	0	0	0
chr17+31545273	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+32034873	0	152	3	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0	0	0
chr17+39491097	0	3868	0	1542	0	0	0	0	299	0	0	0	0	17310	0	428	4	0	5033	6644
chr17+40411668	0	2646	12	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0
chr17+42268958	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+42298357	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+42470461	0	50	2	813	62	3025	43	0	0	0	0	1	0	0	0	323	946	0	14	17072
chr17+44073990	0	1215	0	0	0	0	0	1451	0	0	0	0	0	0	0	0	0	0	0	0
chr17+47170715	0	119	0	58	5791	0	9	0	1604	0	0	0	0	0	16006	3	2044	0	153	0
chr17+48216856	0	540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+48308824	0	2216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+48314392	0	4806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+57804490	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+57993436	0	5316	0	5511	16	3549	0	0	2277	0	1542	0	0	1	0	788	1118	0	42	0
chr17+57993582	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+58460326	0	654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
